mean_damage_value,time,facility,location
8.0,2020/4/6 19:15,buildings,3
4.5,2020/4/6 19:15,buildings,5
1.0,2020/4/6 19:15,buildings,6
5.5,2020/4/6 19:15,buildings,8
2.0,2020/4/6 19:15,buildings,9
4.0,2020/4/6 19:15,buildings,10
1.0,2020/4/6 19:15,buildings,12
1.5,2020/4/6 19:15,buildings,15
0.0,2020/4/6 19:15,buildings,16
8.0,2020/4/6 19:15,buildings,17
4.0,2020/4/6 19:15,buildings,18
3.5,2020/4/6 19:15,buildings,19
9.0,2020/4/6 19:15,medical,1
7.0,2020/4/6 19:15,medical,3
8.5,2020/4/6 19:15,medical,5
0.0,2020/4/6 19:15,medical,6
4.0,2020/4/6 19:15,medical,9
0.0,2020/4/6 19:15,medical,16
10.0,2020/4/6 19:15,power,1
4.0,2020/4/6 19:15,power,2
5.0,2020/4/6 19:15,power,3
7.0,2020/4/6 19:15,power,5
0.5,2020/4/6 19:15,power,6
4.5,2020/4/6 19:15,power,8
0.5,2020/4/6 19:15,power,9
0.0,2020/4/6 19:15,power,10
4.0,2020/4/6 19:15,power,12
0.0,2020/4/6 19:15,power,15
0.0,2020/4/6 19:15,power,16
5.0,2020/4/6 19:15,power,17
0.0,2020/4/6 19:15,power,18
1.0,2020/4/6 19:15,power,19
9.0,2020/4/6 19:15,roads_and_bridges,1
0.5,2020/4/6 19:15,roads_and_bridges,2
9.0,2020/4/6 19:15,roads_and_bridges,3
7.0,2020/4/6 19:15,roads_and_bridges,5
0.5,2020/4/6 19:15,roads_and_bridges,6
4.5,2020/4/6 19:15,roads_and_bridges,8
3.5,2020/4/6 19:15,roads_and_bridges,9
2.0,2020/4/6 19:15,roads_and_bridges,10
4.0,2020/4/6 19:15,roads_and_bridges,12
0.5,2020/4/6 19:15,roads_and_bridges,15
0.0,2020/4/6 19:15,roads_and_bridges,16
10.0,2020/4/6 19:15,roads_and_bridges,17
4.0,2020/4/6 19:15,roads_and_bridges,18
5.0,2020/4/6 19:15,roads_and_bridges,19
1.0,2020/4/6 19:15,sewer_and_water,1
2.0,2020/4/6 19:15,sewer_and_water,2
10.0,2020/4/6 19:15,sewer_and_water,3
3.5,2020/4/6 19:15,sewer_and_water,5
0.5,2020/4/6 19:15,sewer_and_water,6
5.0,2020/4/6 19:15,sewer_and_water,8
2.5,2020/4/6 19:15,sewer_and_water,9
2.0,2020/4/6 19:15,sewer_and_water,10
4.0,2020/4/6 19:15,sewer_and_water,12
0.5,2020/4/6 19:15,sewer_and_water,15
0.0,2020/4/6 19:15,sewer_and_water,16
8.0,2020/4/6 19:15,sewer_and_water,17
0.0,2020/4/6 19:15,sewer_and_water,18
3.5,2020/4/6 19:15,sewer_and_water,19
1.0,2020/4/6 19:20,buildings,1
7.5,2020/4/6 19:20,buildings,2
2.33333333333333,2020/4/6 19:20,buildings,3
2.75,2020/4/6 19:20,buildings,5
5.0,2020/4/6 19:20,buildings,6
3.5,2020/4/6 19:20,buildings,8
3.0,2020/4/6 19:20,buildings,9
3.0,2020/4/6 19:20,buildings,10
2.0,2020/4/6 19:20,buildings,14
1.0,2020/4/6 19:20,buildings,15
0.5,2020/4/6 19:20,buildings,16
7.0,2020/4/6 19:20,medical,1
8.0,2020/4/6 19:20,medical,3
1.75,2020/4/6 19:20,medical,5
5.0,2020/4/6 19:20,medical,6
0.0,2020/4/6 19:20,medical,9
0.5,2020/4/6 19:20,medical,16
9.0,2020/4/6 19:20,power,1
7.0,2020/4/6 19:20,power,2
2.66666666666667,2020/4/6 19:20,power,3
3.25,2020/4/6 19:20,power,5
0.0,2020/4/6 19:20,power,6
0.0,2020/4/6 19:20,power,8
0.0,2020/4/6 19:20,power,9
0.0,2020/4/6 19:20,power,10
0.0,2020/4/6 19:20,power,14
0.5,2020/4/6 19:20,power,15
0.0,2020/4/6 19:20,power,16
4.0,2020/4/6 19:20,roads_and_bridges,1
5.5,2020/4/6 19:20,roads_and_bridges,2
2.0,2020/4/6 19:20,roads_and_bridges,3
1.75,2020/4/6 19:20,roads_and_bridges,5
4.5,2020/4/6 19:20,roads_and_bridges,6
1.5,2020/4/6 19:20,roads_and_bridges,8
0.0,2020/4/6 19:20,roads_and_bridges,9
3.0,2020/4/6 19:20,roads_and_bridges,10
1.0,2020/4/6 19:20,roads_and_bridges,14
0.0,2020/4/6 19:20,roads_and_bridges,15
0.0,2020/4/6 19:20,roads_and_bridges,16
8.0,2020/4/6 19:20,sewer_and_water,1
4.0,2020/4/6 19:20,sewer_and_water,2
6.0,2020/4/6 19:20,sewer_and_water,3
1.75,2020/4/6 19:20,sewer_and_water,5
1.0,2020/4/6 19:20,sewer_and_water,6
0.0,2020/4/6 19:20,sewer_and_water,8
0.0,2020/4/6 19:20,sewer_and_water,9
1.0,2020/4/6 19:20,sewer_and_water,10
1.0,2020/4/6 19:20,sewer_and_water,14
0.5,2020/4/6 19:20,sewer_and_water,15
0.5,2020/4/6 19:20,sewer_and_water,16
10.0,2020/4/6 19:25,buildings,2
8.0,2020/4/6 19:25,buildings,3
6.5,2020/4/6 19:25,buildings,8
4.5,2020/4/6 19:25,buildings,9
2.0,2020/4/6 19:25,buildings,10
0.5,2020/4/6 19:25,buildings,12
1.0,2020/4/6 19:25,buildings,13
0.0,2020/4/6 19:25,buildings,15
0.0,2020/4/6 19:25,buildings,16
5.0,2020/4/6 19:25,buildings,18
3.0,2020/4/6 19:25,buildings,19
3.0,2020/4/6 19:25,medical,3
1.0,2020/4/6 19:25,medical,9
0.0,2020/4/6 19:25,medical,16
6.0,2020/4/6 19:25,power,2
4.0,2020/4/6 19:25,power,3
3.5,2020/4/6 19:25,power,8
0.0,2020/4/6 19:25,power,9
3.5,2020/4/6 19:25,power,10
0.0,2020/4/6 19:25,power,12
0.0,2020/4/6 19:25,power,13
2.0,2020/4/6 19:25,power,15
1.0,2020/4/6 19:25,power,16
0.0,2020/4/6 19:25,power,18
0.0,2020/4/6 19:25,power,19
10.0,2020/4/6 19:25,roads_and_bridges,2
6.0,2020/4/6 19:25,roads_and_bridges,3
6.0,2020/4/6 19:25,roads_and_bridges,8
5.0,2020/4/6 19:25,roads_and_bridges,9
6.0,2020/4/6 19:25,roads_and_bridges,10
1.0,2020/4/6 19:25,roads_and_bridges,12
6.0,2020/4/6 19:25,roads_and_bridges,13
0.0,2020/4/6 19:25,roads_and_bridges,15
0.0,2020/4/6 19:25,roads_and_bridges,16
5.0,2020/4/6 19:25,roads_and_bridges,18
0.0,2020/4/6 19:25,roads_and_bridges,19
4.0,2020/4/6 19:25,sewer_and_water,2
2.5,2020/4/6 19:25,sewer_and_water,3
8.5,2020/4/6 19:25,sewer_and_water,8
0.5,2020/4/6 19:25,sewer_and_water,9
4.5,2020/4/6 19:25,sewer_and_water,10
1.0,2020/4/6 19:25,sewer_and_water,12
0.0,2020/4/6 19:25,sewer_and_water,13
0.0,2020/4/6 19:25,sewer_and_water,15
0.0,2020/4/6 19:25,sewer_and_water,16
1.0,2020/4/6 19:25,sewer_and_water,18
3.0,2020/4/6 19:25,sewer_and_water,19
3.0,2020/4/6 19:30,buildings,1
2.33333333333333,2020/4/6 19:30,buildings,6
2.0,2020/4/6 19:30,buildings,8
3.5,2020/4/6 19:30,buildings,9
1.0,2020/4/6 19:30,buildings,10
0.0,2020/4/6 19:30,buildings,11
9.0,2020/4/6 19:30,buildings,12
2.0,2020/4/6 19:30,buildings,14
4.0,2020/4/6 19:30,buildings,15
7.0,2020/4/6 19:30,buildings,16
2.0,2020/4/6 19:30,buildings,18
8.0,2020/4/6 19:30,medical,1
0.666666666666667,2020/4/6 19:30,medical,6
0.0,2020/4/6 19:30,medical,9
4.0,2020/4/6 19:30,medical,11
0.0,2020/4/6 19:30,medical,16
1.0,2020/4/6 19:30,power,1
3.0,2020/4/6 19:30,power,6
0.0,2020/4/6 19:30,power,8
0.0,2020/4/6 19:30,power,9
5.0,2020/4/6 19:30,power,10
6.0,2020/4/6 19:30,power,11
8.0,2020/4/6 19:30,power,12
2.0,2020/4/6 19:30,power,14
0.666666666666667,2020/4/6 19:30,power,15
7.0,2020/4/6 19:30,power,16
0.0,2020/4/6 19:30,power,18
1.0,2020/4/6 19:30,roads_and_bridges,1
5.33333333333333,2020/4/6 19:30,roads_and_bridges,6
2.0,2020/4/6 19:30,roads_and_bridges,8
0.5,2020/4/6 19:30,roads_and_bridges,9
10.0,2020/4/6 19:30,roads_and_bridges,10
5.0,2020/4/6 19:30,roads_and_bridges,11
3.0,2020/4/6 19:30,roads_and_bridges,12
1.33333333333333,2020/4/6 19:30,roads_and_bridges,14
3.0,2020/4/6 19:30,roads_and_bridges,15
5.0,2020/4/6 19:30,roads_and_bridges,16
0.0,2020/4/6 19:30,roads_and_bridges,18
6.0,2020/4/6 19:30,sewer_and_water,1
1.33333333333333,2020/4/6 19:30,sewer_and_water,6
0.0,2020/4/6 19:30,sewer_and_water,8
0.0,2020/4/6 19:30,sewer_and_water,9
10.0,2020/4/6 19:30,sewer_and_water,10
7.0,2020/4/6 19:30,sewer_and_water,11
4.0,2020/4/6 19:30,sewer_and_water,12
1.33333333333333,2020/4/6 19:30,sewer_and_water,14
3.33333333333333,2020/4/6 19:30,sewer_and_water,15
6.0,2020/4/6 19:30,sewer_and_water,16
2.0,2020/4/6 19:30,sewer_and_water,18
2.0,2020/4/6 19:35,buildings,2
3.0,2020/4/6 19:35,buildings,3
0.5,2020/4/6 19:35,buildings,5
10.0,2020/4/6 19:35,buildings,10
6.0,2020/4/6 19:35,buildings,13
3.0,2020/4/6 19:35,buildings,14
2.0,2020/4/6 19:35,buildings,17
6.0,2020/4/6 19:35,buildings,19
2.0,2020/4/6 19:35,medical,3
0.0,2020/4/6 19:35,medical,5
0.0,2020/4/6 19:35,power,2
2.0,2020/4/6 19:35,power,3
1.5,2020/4/6 19:35,power,5
7.0,2020/4/6 19:35,power,10
1.0,2020/4/6 19:35,power,13
4.0,2020/4/6 19:35,power,14
9.0,2020/4/6 19:35,power,17
10.0,2020/4/6 19:35,power,19
1.0,2020/4/6 19:35,roads_and_bridges,2
2.0,2020/4/6 19:35,roads_and_bridges,3
0.0,2020/4/6 19:35,roads_and_bridges,5
7.0,2020/4/6 19:35,roads_and_bridges,10
1.0,2020/4/6 19:35,roads_and_bridges,13
9.0,2020/4/6 19:35,roads_and_bridges,14
1.0,2020/4/6 19:35,roads_and_bridges,17
1.0,2020/4/6 19:35,roads_and_bridges,19
0.0,2020/4/6 19:35,sewer_and_water,2
3.0,2020/4/6 19:35,sewer_and_water,3
0.0,2020/4/6 19:35,sewer_and_water,5
0.0,2020/4/6 19:35,sewer_and_water,10
7.0,2020/4/6 19:35,sewer_and_water,13
8.0,2020/4/6 19:35,sewer_and_water,14
5.0,2020/4/6 19:35,sewer_and_water,17
6.0,2020/4/6 19:35,sewer_and_water,19
2.0,2020/4/6 19:40,buildings,2
2.5,2020/4/6 19:40,buildings,3
5.5,2020/4/6 19:40,buildings,5
5.0,2020/4/6 19:40,buildings,6
4.0,2020/4/6 19:40,buildings,8
5.66666666666667,2020/4/6 19:40,buildings,9
7.0,2020/4/6 19:40,buildings,10
3.0,2020/4/6 19:40,buildings,12
2.66666666666667,2020/4/6 19:40,buildings,13
2.0,2020/4/6 19:40,buildings,15
2.0,2020/4/6 19:40,buildings,19
0.5,2020/4/6 19:40,medical,3
5.0,2020/4/6 19:40,medical,5
8.0,2020/4/6 19:40,medical,6
2.0,2020/4/6 19:40,medical,9
4.0,2020/4/6 19:40,power,2
3.5,2020/4/6 19:40,power,3
6.0,2020/4/6 19:40,power,5
0.0,2020/4/6 19:40,power,6
0.0,2020/4/6 19:40,power,8
2.66666666666667,2020/4/6 19:40,power,9
8.0,2020/4/6 19:40,power,10
5.0,2020/4/6 19:40,power,12
1.0,2020/4/6 19:40,power,13
1.0,2020/4/6 19:40,power,15
0.0,2020/4/6 19:40,power,19
2.5,2020/4/6 19:40,roads_and_bridges,2
4.0,2020/4/6 19:40,roads_and_bridges,3
0.5,2020/4/6 19:40,roads_and_bridges,5
9.0,2020/4/6 19:40,roads_and_bridges,6
2.5,2020/4/6 19:40,roads_and_bridges,8
4.33333333333333,2020/4/6 19:40,roads_and_bridges,9
10.0,2020/4/6 19:40,roads_and_bridges,10
4.0,2020/4/6 19:40,roads_and_bridges,12
6.0,2020/4/6 19:40,roads_and_bridges,13
0.0,2020/4/6 19:40,roads_and_bridges,15
0.0,2020/4/6 19:40,roads_and_bridges,19
5.5,2020/4/6 19:40,sewer_and_water,2
3.5,2020/4/6 19:40,sewer_and_water,3
3.0,2020/4/6 19:40,sewer_and_water,5
7.0,2020/4/6 19:40,sewer_and_water,6
0.0,2020/4/6 19:40,sewer_and_water,8
0.0,2020/4/6 19:40,sewer_and_water,9
10.0,2020/4/6 19:40,sewer_and_water,10
5.5,2020/4/6 19:40,sewer_and_water,12
2.66666666666667,2020/4/6 19:40,sewer_and_water,13
0.0,2020/4/6 19:40,sewer_and_water,15
1.0,2020/4/6 19:40,sewer_and_water,19
4.0,2020/4/6 19:45,buildings,1
8.0,2020/4/6 19:45,buildings,2
3.0,2020/4/6 19:45,buildings,3
1.5,2020/4/6 19:45,buildings,6
2.0,2020/4/6 19:45,buildings,8
3.0,2020/4/6 19:45,buildings,9
2.0,2020/4/6 19:45,buildings,18
3.0,2020/4/6 19:45,buildings,19
5.0,2020/4/6 19:45,medical,1
3.0,2020/4/6 19:45,medical,3
8.5,2020/4/6 19:45,medical,6
8.0,2020/4/6 19:45,medical,9
1.0,2020/4/6 19:45,power,1
3.0,2020/4/6 19:45,power,2
4.5,2020/4/6 19:45,power,3
4.0,2020/4/6 19:45,power,6
6.5,2020/4/6 19:45,power,8
4.0,2020/4/6 19:45,power,9
1.0,2020/4/6 19:45,power,18
0.0,2020/4/6 19:45,power,19
3.5,2020/4/6 19:45,roads_and_bridges,1
9.0,2020/4/6 19:45,roads_and_bridges,2
4.0,2020/4/6 19:45,roads_and_bridges,3
9.0,2020/4/6 19:45,roads_and_bridges,6
7.0,2020/4/6 19:45,roads_and_bridges,8
10.0,2020/4/6 19:45,roads_and_bridges,9
0.0,2020/4/6 19:45,roads_and_bridges,18
1.0,2020/4/6 19:45,roads_and_bridges,19
4.5,2020/4/6 19:45,sewer_and_water,1
5.0,2020/4/6 19:45,sewer_and_water,2
3.5,2020/4/6 19:45,sewer_and_water,3
2.5,2020/4/6 19:45,sewer_and_water,6
5.0,2020/4/6 19:45,sewer_and_water,8
10.0,2020/4/6 19:45,sewer_and_water,9
1.0,2020/4/6 19:45,sewer_and_water,18
2.0,2020/4/6 19:45,sewer_and_water,19
7.0,2020/4/6 19:50,buildings,2
2.0,2020/4/6 19:50,buildings,3
4.0,2020/4/6 19:50,buildings,6
3.0,2020/4/6 19:50,buildings,8
3.0,2020/4/6 19:50,buildings,12
0.0,2020/4/6 19:50,buildings,14
1.0,2020/4/6 19:50,buildings,15
1.0,2020/4/6 19:50,buildings,18
3.0,2020/4/6 19:50,medical,3
4.0,2020/4/6 19:50,medical,6
9.0,2020/4/6 19:50,power,2
3.0,2020/4/6 19:50,power,3
7.0,2020/4/6 19:50,power,6
3.33333333333333,2020/4/6 19:50,power,8
1.0,2020/4/6 19:50,power,12
8.0,2020/4/6 19:50,power,14
0.0,2020/4/6 19:50,power,15
0.0,2020/4/6 19:50,power,18
7.0,2020/4/6 19:50,roads_and_bridges,2
4.0,2020/4/6 19:50,roads_and_bridges,3
8.0,2020/4/6 19:50,roads_and_bridges,6
4.33333333333333,2020/4/6 19:50,roads_and_bridges,8
0.0,2020/4/6 19:50,roads_and_bridges,12
7.0,2020/4/6 19:50,roads_and_bridges,14
0.0,2020/4/6 19:50,roads_and_bridges,15
0.0,2020/4/6 19:50,roads_and_bridges,18
6.0,2020/4/6 19:50,sewer_and_water,2
3.0,2020/4/6 19:50,sewer_and_water,3
0.0,2020/4/6 19:50,sewer_and_water,6
2.0,2020/4/6 19:50,sewer_and_water,8
0.0,2020/4/6 19:50,sewer_and_water,12
6.0,2020/4/6 19:50,sewer_and_water,14
0.0,2020/4/6 19:50,sewer_and_water,15
4.0,2020/4/6 19:50,sewer_and_water,18
0.0,2020/4/6 19:55,buildings,2
0.0,2020/4/6 19:55,buildings,3
7.0,2020/4/6 19:55,buildings,6
3.0,2020/4/6 19:55,buildings,8
4.5,2020/4/6 19:55,buildings,9
5.0,2020/4/6 19:55,buildings,13
5.0,2020/4/6 19:55,buildings,15
3.0,2020/4/6 19:55,buildings,16
7.0,2020/4/6 19:55,buildings,19
9.0,2020/4/6 19:55,medical,3
4.5,2020/4/6 19:55,medical,6
3.0,2020/4/6 19:55,medical,9
1.0,2020/4/6 19:55,medical,16
6.0,2020/4/6 19:55,power,2
5.0,2020/4/6 19:55,power,3
6.5,2020/4/6 19:55,power,6
0.0,2020/4/6 19:55,power,8
2.5,2020/4/6 19:55,power,9
2.5,2020/4/6 19:55,power,13
4.5,2020/4/6 19:55,power,15
9.0,2020/4/6 19:55,power,16
10.0,2020/4/6 19:55,power,19
7.0,2020/4/6 19:55,roads_and_bridges,2
10.0,2020/4/6 19:55,roads_and_bridges,3
5.5,2020/4/6 19:55,roads_and_bridges,6
2.0,2020/4/6 19:55,roads_and_bridges,8
6.5,2020/4/6 19:55,roads_and_bridges,9
4.5,2020/4/6 19:55,roads_and_bridges,13
5.0,2020/4/6 19:55,roads_and_bridges,15
0.0,2020/4/6 19:55,roads_and_bridges,16
7.0,2020/4/6 19:55,roads_and_bridges,19
6.0,2020/4/6 19:55,sewer_and_water,2
0.0,2020/4/6 19:55,sewer_and_water,3
2.5,2020/4/6 19:55,sewer_and_water,6
0.5,2020/4/6 19:55,sewer_and_water,8
8.5,2020/4/6 19:55,sewer_and_water,9
7.5,2020/4/6 19:55,sewer_and_water,13
2.5,2020/4/6 19:55,sewer_and_water,15
3.0,2020/4/6 19:55,sewer_and_water,16
10.0,2020/4/6 19:55,sewer_and_water,19
7.0,2020/4/6 1:00,buildings,3
6.0,2020/4/6 1:00,buildings,6
4.0,2020/4/6 1:00,buildings,9
10.0,2020/4/6 1:00,buildings,12
3.5,2020/4/6 1:00,buildings,14
0.0,2020/4/6 1:00,buildings,15
2.0,2020/4/6 1:00,medical,3
3.5,2020/4/6 1:00,medical,6
4.5,2020/4/6 1:00,medical,9
3.0,2020/4/6 1:00,power,3
8.0,2020/4/6 1:00,power,6
7.0,2020/4/6 1:00,power,9
10.0,2020/4/6 1:00,power,12
6.0,2020/4/6 1:00,power,14
3.0,2020/4/6 1:00,power,15
5.0,2020/4/6 1:00,roads_and_bridges,3
7.0,2020/4/6 1:00,roads_and_bridges,6
4.0,2020/4/6 1:00,roads_and_bridges,9
10.0,2020/4/6 1:00,roads_and_bridges,12
5.0,2020/4/6 1:00,roads_and_bridges,14
5.0,2020/4/6 1:00,roads_and_bridges,15
0.0,2020/4/6 1:00,sewer_and_water,3
5.5,2020/4/6 1:00,sewer_and_water,6
8.5,2020/4/6 1:00,sewer_and_water,9
10.0,2020/4/6 1:00,sewer_and_water,12
9.0,2020/4/6 1:00,sewer_and_water,14
10.0,2020/4/6 1:00,sewer_and_water,15
8.0,2020/4/6 1:05,buildings,2
10.0,2020/4/6 1:05,buildings,6
1.0,2020/4/6 1:05,buildings,9
5.0,2020/4/6 1:05,buildings,11
9.0,2020/4/6 1:05,buildings,12
2.0,2020/4/6 1:05,buildings,15
6.0,2020/4/6 1:05,medical,6
0.0,2020/4/6 1:05,medical,9
10.0,2020/4/6 1:05,medical,11
4.5,2020/4/6 1:05,power,2
2.0,2020/4/6 1:05,power,6
9.0,2020/4/6 1:05,power,9
10.0,2020/4/6 1:05,power,11
10.0,2020/4/6 1:05,power,12
5.0,2020/4/6 1:05,power,15
2.0,2020/4/6 1:05,roads_and_bridges,2
3.0,2020/4/6 1:05,roads_and_bridges,6
10.0,2020/4/6 1:05,roads_and_bridges,9
7.0,2020/4/6 1:05,roads_and_bridges,11
4.0,2020/4/6 1:05,roads_and_bridges,12
0.0,2020/4/6 1:05,roads_and_bridges,15
6.5,2020/4/6 1:05,sewer_and_water,2
7.0,2020/4/6 1:05,sewer_and_water,6
7.0,2020/4/6 1:05,sewer_and_water,9
5.0,2020/4/6 1:05,sewer_and_water,11
0.0,2020/4/6 1:05,sewer_and_water,12
0.0,2020/4/6 1:05,sewer_and_water,15
5.5,2020/4/6 1:10,buildings,3
4.5,2020/4/6 1:10,buildings,6
10.0,2020/4/6 1:10,buildings,8
6.0,2020/4/6 1:10,buildings,9
8.0,2020/4/6 1:10,buildings,13
7.0,2020/4/6 1:10,buildings,16
5.0,2020/4/6 1:10,medical,3
7.0,2020/4/6 1:10,medical,6
10.0,2020/4/6 1:10,medical,9
8.0,2020/4/6 1:10,medical,16
5.5,2020/4/6 1:10,power,3
5.0,2020/4/6 1:10,power,6
6.0,2020/4/6 1:10,power,8
6.0,2020/4/6 1:10,power,9
3.0,2020/4/6 1:10,power,13
4.0,2020/4/6 1:10,power,16
5.0,2020/4/6 1:10,roads_and_bridges,3
5.0,2020/4/6 1:10,roads_and_bridges,6
7.0,2020/4/6 1:10,roads_and_bridges,8
4.0,2020/4/6 1:10,roads_and_bridges,9
9.0,2020/4/6 1:10,roads_and_bridges,13
5.0,2020/4/6 1:10,roads_and_bridges,16
0.5,2020/4/6 1:10,sewer_and_water,3
7.0,2020/4/6 1:10,sewer_and_water,6
10.0,2020/4/6 1:10,sewer_and_water,8
1.0,2020/4/6 1:10,sewer_and_water,9
7.0,2020/4/6 1:10,sewer_and_water,13
10.0,2020/4/6 1:10,sewer_and_water,16
8.0,2020/4/6 1:15,buildings,2
4.0,2020/4/6 1:15,buildings,3
3.0,2020/4/6 1:15,buildings,6
5.75,2020/4/6 1:15,buildings,8
1.0,2020/4/6 1:15,buildings,9
5.5,2020/4/6 1:15,buildings,13
10.0,2020/4/6 1:15,buildings,14
10.0,2020/4/6 1:15,buildings,18
2.0,2020/4/6 1:15,medical,3
5.33333333333333,2020/4/6 1:15,medical,6
3.0,2020/4/6 1:15,medical,9
2.0,2020/4/6 1:15,power,2
10.0,2020/4/6 1:15,power,3
4.66666666666667,2020/4/6 1:15,power,6
2.75,2020/4/6 1:15,power,8
9.0,2020/4/6 1:15,power,9
8.5,2020/4/6 1:15,power,13
10.0,2020/4/6 1:15,power,14
5.0,2020/4/6 1:15,power,18
10.0,2020/4/6 1:15,roads_and_bridges,2
3.0,2020/4/6 1:15,roads_and_bridges,3
4.33333333333333,2020/4/6 1:15,roads_and_bridges,6
4.25,2020/4/6 1:15,roads_and_bridges,8
1.0,2020/4/6 1:15,roads_and_bridges,9
7.0,2020/4/6 1:15,roads_and_bridges,13
5.0,2020/4/6 1:15,roads_and_bridges,14
9.0,2020/4/6 1:15,roads_and_bridges,18
10.0,2020/4/6 1:15,sewer_and_water,2
6.0,2020/4/6 1:15,sewer_and_water,3
4.33333333333333,2020/4/6 1:15,sewer_and_water,6
6.25,2020/4/6 1:15,sewer_and_water,8
8.0,2020/4/6 1:15,sewer_and_water,9
5.0,2020/4/6 1:15,sewer_and_water,13
4.0,2020/4/6 1:15,sewer_and_water,14
1.0,2020/4/6 1:15,sewer_and_water,18
3.0,2020/4/6 1:20,buildings,1
3.0,2020/4/6 1:20,buildings,2
10.0,2020/4/6 1:20,buildings,3
4.0,2020/4/6 1:20,buildings,9
6.0,2020/4/6 1:20,buildings,11
6.0,2020/4/6 1:20,buildings,15
7.0,2020/4/6 1:20,medical,1
9.0,2020/4/6 1:20,medical,3
2.0,2020/4/6 1:20,medical,9
6.0,2020/4/6 1:20,medical,11
7.0,2020/4/6 1:20,power,1
3.0,2020/4/6 1:20,power,2
4.0,2020/4/6 1:20,power,3
7.0,2020/4/6 1:20,power,9
0.0,2020/4/6 1:20,power,11
9.0,2020/4/6 1:20,power,15
6.0,2020/4/6 1:20,roads_and_bridges,1
0.0,2020/4/6 1:20,roads_and_bridges,2
8.0,2020/4/6 1:20,roads_and_bridges,3
2.0,2020/4/6 1:20,roads_and_bridges,9
7.0,2020/4/6 1:20,roads_and_bridges,11
10.0,2020/4/6 1:20,roads_and_bridges,15
10.0,2020/4/6 1:20,sewer_and_water,1
10.0,2020/4/6 1:20,sewer_and_water,2
6.0,2020/4/6 1:20,sewer_and_water,3
0.0,2020/4/6 1:20,sewer_and_water,9
10.0,2020/4/6 1:20,sewer_and_water,11
4.0,2020/4/6 1:20,sewer_and_water,15
6.0,2020/4/6 1:25,buildings,1
8.0,2020/4/6 1:25,buildings,9
4.0,2020/4/6 1:25,buildings,12
2.5,2020/4/6 1:25,buildings,14
10.0,2020/4/6 1:25,buildings,18
3.0,2020/4/6 1:25,medical,1
3.0,2020/4/6 1:25,medical,9
0.0,2020/4/6 1:25,power,1
2.0,2020/4/6 1:25,power,9
5.0,2020/4/6 1:25,power,12
7.5,2020/4/6 1:25,power,14
10.0,2020/4/6 1:25,power,18
6.0,2020/4/6 1:25,roads_and_bridges,1
7.0,2020/4/6 1:25,roads_and_bridges,9
2.0,2020/4/6 1:25,roads_and_bridges,12
6.0,2020/4/6 1:25,roads_and_bridges,14
10.0,2020/4/6 1:25,roads_and_bridges,18
5.0,2020/4/6 1:25,sewer_and_water,1
6.0,2020/4/6 1:25,sewer_and_water,9
10.0,2020/4/6 1:25,sewer_and_water,12
4.5,2020/4/6 1:25,sewer_and_water,14
4.0,2020/4/6 1:25,sewer_and_water,18
5.0,2020/4/6 1:30,buildings,3
7.0,2020/4/6 1:30,buildings,6
7.0,2020/4/6 1:30,buildings,11
2.0,2020/4/6 1:30,buildings,19
6.0,2020/4/6 1:30,medical,3
8.0,2020/4/6 1:30,medical,6
6.0,2020/4/6 1:30,medical,11
10.0,2020/4/6 1:30,power,3
1.0,2020/4/6 1:30,power,6
4.0,2020/4/6 1:30,power,11
7.0,2020/4/6 1:30,power,19
7.0,2020/4/6 1:30,roads_and_bridges,3
2.0,2020/4/6 1:30,roads_and_bridges,6
2.0,2020/4/6 1:30,roads_and_bridges,11
1.0,2020/4/6 1:30,roads_and_bridges,19
5.0,2020/4/6 1:30,sewer_and_water,3
2.0,2020/4/6 1:30,sewer_and_water,6
10.0,2020/4/6 1:30,sewer_and_water,11
8.0,2020/4/6 1:30,sewer_and_water,19
0.0,2020/4/6 1:35,buildings,1
10.0,2020/4/6 1:35,buildings,5
2.0,2020/4/6 1:35,buildings,6
4.0,2020/4/6 1:35,buildings,11
3.0,2020/4/6 1:35,buildings,12
8.0,2020/4/6 1:35,buildings,18
4.0,2020/4/6 1:35,medical,1
4.0,2020/4/6 1:35,medical,5
7.0,2020/4/6 1:35,medical,6
10.0,2020/4/6 1:35,medical,11
10.0,2020/4/6 1:35,power,1
3.0,2020/4/6 1:35,power,5
3.0,2020/4/6 1:35,power,6
9.0,2020/4/6 1:35,power,11
10.0,2020/4/6 1:35,power,12
10.0,2020/4/6 1:35,power,18
2.0,2020/4/6 1:35,roads_and_bridges,1
5.0,2020/4/6 1:35,roads_and_bridges,5
10.0,2020/4/6 1:35,roads_and_bridges,6
10.0,2020/4/6 1:35,roads_and_bridges,11
7.0,2020/4/6 1:35,roads_and_bridges,12
7.0,2020/4/6 1:35,roads_and_bridges,18
9.0,2020/4/6 1:35,sewer_and_water,1
2.0,2020/4/6 1:35,sewer_and_water,5
6.0,2020/4/6 1:35,sewer_and_water,6
2.0,2020/4/6 1:35,sewer_and_water,11
1.0,2020/4/6 1:35,sewer_and_water,12
2.0,2020/4/6 1:35,sewer_and_water,18
4.0,2020/4/6 1:40,buildings,2
5.5,2020/4/6 1:40,buildings,3
7.0,2020/4/6 1:40,buildings,10
6.0,2020/4/6 1:40,buildings,15
6.5,2020/4/6 1:40,medical,3
3.0,2020/4/6 1:40,power,2
4.5,2020/4/6 1:40,power,3
